lat,lon,racha_max
25.3,-112.66,0
25.3,-112.65,0
25.3,-112.64,0
25.3,-112.63,0
25.3,-112.62,0
25.3,-112.61,0
25.3,-112.6,0
25.3,-112.59,0
25.3,-112.58,0
25.3,-112.57,0
25.3,-112.56,0
25.3,-112.55,0
25.3,-112.54,0
25.3,-112.53,0
25.3,-112.52,0
25.3,-112.51,0
25.3,-112.5,0
25.3,-112.49,0
25.3,-112.48,0
25.3,-112.47,0
25.3,-112.46,0
25.3,-112.45,0
25.3,-112.44,0
25.3,-112.43,0
25.3,-112.42,0
25.3,-112.41,0
25.3,-112.4,0
25.3,-112.39,0
25.3,-112.38,0
25.3,-112.37,0
25.3,-112.36,0
25.3,-112.35,0
25.3,-112.34,0
25.3,-112.33,0
25.3,-112.32,0
25.3,-112.31,0
25.3,-112.3,0
25.3,-112.29,0
25.3,-112.28,0
25.3,-112.27,0
25.3,-112.26,0
25.3,-112.25,0
25.3,-112.24,0
25.3,-112.23,0
25.3,-112.22,0
25.3,-112.21,0
25.3,-112.2,0
25.3,-112.19,0
25.3,-112.18,0
25.3,-112.17,0
25.3,-112.16,0
25.3,-112.15,0
25.3,-112.14,0
25.3,-112.13,0
25.3,-112.12,0
25.3,-112.11,0
25.3,-112.1,0
25.3,-112.09,0
25.3,-112.08,0
25.3,-112.07,0
25.3,-112.05,0
25.3,-112.04,0
25.3,-112.03,0
25.31,-113.75,0
25.31,-113.74,0
25.31,-113.73,0
25.31,-113.72,0
25.31,-113.71,0
25.31,-113.7,0
25.31,-113.69,0
25.31,-113.68,0
25.31,-113.67,0
25.31,-113.66,0
25.31,-113.65,0
25.31,-113.64,0
25.31,-113.63,0
25.31,-113.62,0
25.31,-113.61,0
25.31,-113.6,0
25.31,-113.59,0
25.31,-113.58,0
25.31,-113.57,0
25.31,-113.56,0
25.31,-113.55,0
25.31,-113.54,0
25.31,-113.53,0
25.31,-113.52,0
25.31,-113.51,0
25.31,-113.5,0
25.31,-113.49,0
25.31,-113.48,0
25.31,-113.47,0
25.31,-113.46,0
25.31,-113.45,0
25.31,-113.44,0
25.31,-113.43,0
25.31,-113.42,0
25.31,-113.41,0
25.31,-113.4,0
25.31,-113.39,0
25.31,-113.38,0
25.31,-113.37,0
25.31,-113.36,0
25.31,-113.35,0
25.31,-113.34,0
25.31,-113.33,0
25.31,-113.32,0
25.31,-113.31,0
25.31,-113.3,0
25.31,-113.29,0
25.31,-113.28,0
25.31,-113.27,0
25.31,-113.26,0
25.31,-113.25,0
25.31,-113.24,0
25.31,-113.23,0
25.31,-113.22,0
25.31,-113.21,0
25.31,-113.2,0
25.31,-113.19,0
25.31,-113.18,0
25.31,-113.17,0
25.31,-113.16,0
25.31,-113.15,0
25.31,-113.14,0
25.31,-113.13,0
25.31,-113.12,0
25.31,-113.11,0
25.31,-113.1,0
25.31,-113.09,0
25.31,-113.08,0
25.31,-113.07,0
25.31,-113.06,0
25.31,-113.05,0
25.31,-113.04,0
25.31,-113.03,0
25.31,-113.02,0
25.31,-113.01,0
25.31,-113.0,0
25.31,-112.99,0
25.31,-112.98,0
25.31,-112.97,0
25.31,-112.96,0
25.31,-112.95,0
25.31,-112.94,0
25.31,-112.93,0
25.31,-112.92,0
25.31,-112.91,0
25.31,-112.9,0
25.31,-112.89,0
25.31,-112.88,0
25.31,-112.87,0
25.31,-112.86,0
25.31,-112.85,0
25.31,-112.84,0
25.31,-112.83,0
25.31,-112.82,0
25.31,-112.81,0
25.31,-112.8,0
25.31,-112.79,0
25.31,-112.78,0
25.31,-112.77,0
25.31,-112.76,0
25.31,-112.75,0
25.31,-112.74,0
25.31,-112.73,0
25.31,-112.72,0
25.31,-112.71,0
25.31,-112.7,0
25.31,-112.69,0
25.31,-112.68,0
25.31,-112.67,0
25.31,-112.66,0
25.31,-112.65,0
25.31,-112.64,0
25.31,-112.63,0
25.31,-112.62,0
25.31,-112.61,0
25.31,-112.6,0
25.31,-112.59,0
25.31,-112.58,0
25.31,-112.57,0
25.31,-112.56,0
25.31,-112.55,0
25.31,-112.54,0
25.31,-112.53,0
25.31,-112.52,0
25.31,-112.51,0
25.31,-112.5,0
25.31,-112.49,0
25.31,-112.48,0
25.31,-112.47,0
25.31,-112.46,0
25.31,-112.45,0
25.31,-112.44,0
25.31,-112.43,0
25.31,-112.42,0
25.31,-112.41,0
25.31,-112.4,0
25.31,-112.39,0
25.31,-112.38,0
25.31,-112.37,0
25.31,-112.36,0
25.31,-112.35,0
25.31,-112.34,0
25.31,-112.33,0
25.31,-112.32,0
25.31,-112.31,0
25.31,-112.3,0
25.31,-112.29,0
25.31,-112.28,0
25.31,-112.27,0
25.31,-112.26,0
25.31,-112.25,0
25.31,-112.24,0
25.31,-112.23,0
25.31,-112.22,0
25.31,-112.21,0
25.31,-112.2,0
25.31,-112.19,0
25.31,-112.18,0
25.31,-112.17,0
25.31,-112.16,0
25.31,-112.15,0
25.31,-112.14,0
25.31,-112.13,0
25.31,-112.12,0
25.31,-112.11,0
25.31,-112.1,0
25.31,-112.09,0
25.31,-112.08,0
25.31,-112.07,0
25.31,-112.05,0
25.31,-112.04,0
25.31,-112.03,0
25.32,-113.75,0
25.32,-113.74,0
25.32,-113.73,0
25.32,-113.72,0
25.32,-113.71,0
25.32,-113.7,0
25.32,-113.69,0
25.32,-113.68,0
25.32,-113.67,0
25.32,-113.66,0
25.32,-113.65,0
25.32,-113.64,0
25.32,-113.63,0
25.32,-113.62,0
25.32,-113.61,0
25.32,-113.6,0
25.32,-113.59,0
25.32,-113.58,0
25.32,-113.57,0
25.32,-113.56,0
25.32,-113.55,0
25.32,-113.54,0
25.32,-113.53,0
25.32,-113.52,0
25.32,-113.51,0
25.32,-113.5,0
25.32,-113.49,0
25.32,-113.48,0
25.32,-113.47,0
25.32,-113.46,0
25.32,-113.45,0
25.32,-113.44,0
25.32,-113.43,0
25.32,-113.42,0
25.32,-113.41,0
25.32,-113.4,0
25.32,-113.39,0
25.32,-113.38,0
25.32,-113.37,0
25.32,-113.36,0
25.32,-113.35,0
25.32,-113.34,0
25.32,-113.33,0
25.32,-113.32,0
25.32,-113.31,0
25.32,-113.3,0
25.32,-113.29,0
25.32,-113.28,0
25.32,-113.27,0
25.32,-113.26,0
25.32,-113.25,0
25.32,-113.24,0
25.32,-113.23,0
25.32,-113.22,0
25.32,-113.21,0
25.32,-113.2,0
25.32,-113.19,0
25.32,-113.18,0
25.32,-113.17,0
25.32,-113.16,0
25.32,-113.15,0
25.32,-113.14,0
25.32,-113.13,0
25.32,-113.12,0
25.32,-113.11,0
25.32,-113.1,0
25.32,-113.09,0
25.32,-113.08,0
25.32,-113.07,0
25.32,-113.06,0
25.32,-113.05,0
25.32,-113.04,0
25.32,-113.03,0
25.32,-113.02,0
25.32,-113.01,0
25.32,-113.0,0
25.32,-112.99,0
25.32,-112.98,0
25.32,-112.97,0
25.32,-112.96,0
25.32,-112.95,0
25.32,-112.94,0
25.32,-112.93,0
25.32,-112.92,0
25.32,-112.91,0
25.32,-112.9,0
25.32,-112.89,0
25.32,-112.88,0
25.32,-112.87,0
25.32,-112.86,0
25.32,-112.85,0
25.32,-112.84,0
25.32,-112.83,0
25.32,-112.82,0
25.32,-112.81,0
25.32,-112.8,0
25.32,-112.79,0
25.32,-112.78,0
25.32,-112.77,0
25.32,-112.76,0
25.32,-112.75,0
25.32,-112.74,0
25.32,-112.73,0
25.32,-112.72,0
25.32,-112.71,0
25.32,-112.7,0
25.32,-112.69,0
25.32,-112.68,0
25.32,-112.67,0
25.32,-112.66,0
25.32,-112.65,0
25.32,-112.64,0
25.32,-112.63,0
25.32,-112.62,0
25.32,-112.61,0
25.32,-112.6,0
25.32,-112.59,0
25.32,-112.58,0
25.32,-112.57,0
25.32,-112.56,0
25.32,-112.55,0
25.32,-112.54,0
25.32,-112.53,0
25.32,-112.52,0
25.32,-112.51,0
25.32,-112.5,0
25.32,-112.49,0
25.32,-112.48,0
25.32,-112.47,0
25.32,-112.46,0
25.32,-112.45,0
25.32,-112.44,0
25.32,-112.43,0
25.32,-112.42,0
25.32,-112.41,0
25.32,-112.4,0
25.32,-112.39,0
25.32,-112.38,0
25.32,-112.37,0
25.32,-112.36,0
25.32,-112.35,0
25.32,-112.34,0
25.32,-112.33,0
25.32,-112.32,0
25.32,-112.31,0
25.32,-112.3,0
25.32,-112.29,0
25.32,-112.28,0
25.32,-112.27,0
25.32,-112.26,0
25.32,-112.25,0
25.32,-112.24,0
25.32,-112.23,0
25.32,-112.22,0
25.32,-112.21,0
25.32,-112.2,0
25.32,-112.19,0
25.32,-112.18,0
25.32,-112.17,0
25.32,-112.16,0
25.32,-112.15,0
25.32,-112.14,0
25.32,-112.13,0
25.32,-112.12,0
25.32,-112.11,0
25.32,-112.1,0
25.32,-112.09,0
25.32,-112.08,0
25.32,-112.07,0
25.32,-112.05,0
25.32,-112.04,0
25.32,-112.03,0
25.33,-113.75,0
25.33,-113.74,0
25.33,-113.73,0
25.33,-113.72,0
25.33,-113.71,0
25.33,-113.7,0
25.33,-113.69,0
25.33,-113.68,0
25.33,-113.67,0
25.33,-113.66,0
25.33,-113.65,0
25.33,-113.64,0
25.33,-113.63,0
25.33,-113.62,0
25.33,-113.61,0
25.33,-113.6,0
25.33,-113.59,0
25.33,-113.58,0
25.33,-113.57,0
25.33,-113.56,0
25.33,-113.55,0
25.33,-113.54,0
25.33,-113.53,0
25.33,-113.52,0
25.33,-113.51,0
25.33,-113.5,0
25.33,-113.49,0
25.33,-113.48,0
25.33,-113.47,0
25.33,-113.46,0
25.33,-113.45,0
25.33,-113.44,0
25.33,-113.43,0
25.33,-113.42,0
25.33,-113.41,0
25.33,-113.4,0
25.33,-113.39,0
25.33,-113.38,0
25.33,-113.37,0
25.33,-113.36,0
25.33,-113.35,0
25.33,-113.34,0
25.33,-113.33,0
25.33,-113.32,0
25.33,-113.31,0
25.33,-113.3,0
25.33,-113.29,0
25.33,-113.28,0
25.33,-113.27,0
25.33,-113.26,0
25.33,-113.25,0
25.33,-113.24,0
25.33,-113.23,0
25.33,-113.22,0
25.33,-113.21,0
25.33,-113.2,0
25.33,-113.19,0
25.33,-113.18,0
25.33,-113.17,0
25.33,-113.16,0
25.33,-113.15,0
25.33,-113.14,0
25.33,-113.13,0
25.33,-113.12,0
25.33,-113.11,0
25.33,-113.1,0
25.33,-113.09,0
25.33,-113.08,0
25.33,-113.07,0
25.33,-113.06,0
25.33,-113.05,0
25.33,-113.04,0
25.33,-113.03,0
25.33,-113.02,0
25.33,-113.01,0
25.33,-113.0,0
25.33,-112.99,0
25.33,-112.98,0
25.33,-112.97,0
25.33,-112.96,0
25.33,-112.95,0
25.33,-112.94,0
25.33,-112.93,0
25.33,-112.92,0
25.33,-112.91,0
25.33,-112.9,0
25.33,-112.89,0
25.33,-112.88,0
25.33,-112.87,0
25.33,-112.86,0
25.33,-112.85,0
25.33,-112.84,0
25.33,-112.83,0
25.33,-112.82,0
25.33,-112.81,0
25.33,-112.8,0
25.33,-112.79,0
25.33,-112.78,0
25.33,-112.77,0
25.33,-112.76,0
25.33,-112.75,0
25.33,-112.74,0
25.33,-112.73,0
25.33,-112.72,0
25.33,-112.71,0
25.33,-112.7,0
25.33,-112.69,0
25.33,-112.68,0
25.33,-112.67,0
25.33,-112.66,0
25.33,-112.65,0
25.33,-112.64,0
25.33,-112.63,0
25.33,-112.62,0
25.33,-112.61,0
25.33,-112.6,0
25.33,-112.59,0
25.33,-112.58,0
25.33,-112.57,0
25.33,-112.56,0
25.33,-112.55,0
25.33,-112.54,0
25.33,-112.53,0
25.33,-112.52,0
25.33,-112.51,0
25.33,-112.5,0
25.33,-112.49,0
25.33,-112.48,0
25.33,-112.47,0
25.33,-112.46,0
25.33,-112.45,0
25.33,-112.44,0
25.33,-112.43,0
25.33,-112.42,0
25.33,-112.41,0
25.33,-112.4,0
25.33,-112.39,0
25.33,-112.38,0
25.33,-112.37,0
25.33,-112.36,0
25.33,-112.35,0
25.33,-112.34,0
25.33,-112.33,0
25.33,-112.32,0
25.33,-112.31,0
25.33,-112.3,0
25.33,-112.29,0
25.33,-112.28,0
25.33,-112.27,0
25.33,-112.26,0
25.33,-112.25,0
25.33,-112.24,0
25.33,-112.23,0
25.33,-112.22,0
25.33,-112.21,0
25.33,-112.2,0
25.33,-112.19,0
25.33,-112.18,0
25.33,-112.17,0
25.33,-112.16,0
25.33,-112.15,0
25.33,-112.14,0
25.33,-112.13,0
25.33,-112.12,0
25.33,-112.11,0
25.33,-112.1,0
25.33,-112.09,0
25.33,-112.08,0
25.33,-112.07,0
25.33,-112.05,0
25.33,-112.04,0
25.33,-112.03,0
25.34,-113.75,0
25.34,-113.74,0
25.34,-113.73,0
25.34,-113.72,0
25.34,-113.71,0
25.34,-113.7,0
25.34,-113.69,0
25.34,-113.68,0
25.34,-113.67,0
25.34,-113.66,0
25.34,-113.65,0
25.34,-113.64,0
25.34,-113.63,0
25.34,-113.62,0
25.34,-113.61,0
25.34,-113.6,0
25.34,-113.59,0
25.34,-113.58,0
25.34,-113.57,0
25.34,-113.56,0
25.34,-113.55,0
25.34,-113.54,0
25.34,-113.53,0
25.34,-113.52,0
25.34,-113.51,0
25.34,-113.5,0
25.34,-113.49,0
25.34,-113.48,0
25.34,-113.47,0
25.34,-113.46,0
25.34,-113.45,0
25.34,-113.44,0
25.34,-113.43,0
25.34,-113.42,0
25.34,-113.41,0
25.34,-113.4,0
25.34,-113.39,0
25.34,-113.38,0
25.34,-113.37,0
25.34,-113.36,0
25.34,-113.35,0
25.34,-113.34,0
25.34,-113.33,0
25.34,-113.32,0
25.34,-113.31,0
25.34,-113.3,0
25.34,-113.29,0
25.34,-113.28,0
25.34,-113.27,0
25.34,-113.26,0
25.34,-113.25,0
25.34,-113.24,0
25.34,-113.23,0
25.34,-113.22,0
25.34,-113.21,0
25.34,-113.2,0
25.34,-113.19,0
25.34,-113.18,0
25.34,-113.17,0
25.34,-113.16,0
25.34,-113.15,0
25.34,-113.14,0
25.34,-113.13,0
25.34,-113.12,0
25.34,-113.11,0
25.34,-113.1,0
25.34,-113.09,0
25.34,-113.08,0
25.34,-113.07,0
25.34,-113.06,0
25.34,-113.05,0
25.34,-113.04,0
25.34,-113.03,0
25.34,-113.02,0
25.34,-113.01,0
25.34,-113.0,0
25.34,-112.99,0
25.34,-112.98,0
25.34,-112.97,0
25.34,-112.96,0
25.34,-112.95,0
25.34,-112.94,0
25.34,-112.93,0
25.34,-112.92,0
25.34,-112.91,0
25.34,-112.9,0
25.34,-112.89,0
25.34,-112.88,0
25.34,-112.87,0
25.34,-112.86,0
25.34,-112.85,0
25.34,-112.84,0
25.34,-112.83,0
25.34,-112.82,0
25.34,-112.81,0
25.34,-112.8,0
25.34,-112.79,0
25.34,-112.78,0
25.34,-112.77,0
25.34,-112.76,0
25.34,-112.75,0
25.34,-112.74,0
25.34,-112.73,0
25.34,-112.72,0
25.34,-112.71,0
25.34,-112.7,0
25.34,-112.69,0
25.34,-112.68,0
25.34,-112.67,0
25.34,-112.66,0
25.34,-112.65,0
25.34,-112.64,0
25.34,-112.63,0
25.34,-112.62,0
25.34,-112.61,0
25.34,-112.6,0
25.34,-112.59,0
25.34,-112.58,0
25.34,-112.57,0
25.34,-112.56,0
25.34,-112.55,0
25.34,-112.54,0
25.34,-112.53,0
25.34,-112.52,0
25.34,-112.51,0
25.34,-112.5,0
25.34,-112.49,0
25.34,-112.48,0
25.34,-112.47,0
25.34,-112.46,0
25.34,-112.45,0
25.34,-112.44,0
25.34,-112.43,0
25.34,-112.42,0
25.34,-112.41,0
25.34,-112.4,0
25.34,-112.39,0
25.34,-112.38,0
25.34,-112.37,0
25.34,-112.36,0
25.34,-112.35,0
25.34,-112.34,0
25.34,-112.33,0
25.34,-112.32,0
25.34,-112.31,0
25.34,-112.3,0
25.34,-112.29,0
25.34,-112.28,0
25.34,-112.27,0
25.34,-112.26,0
25.34,-112.25,0
25.34,-112.24,0
25.34,-112.23,0
25.34,-112.22,0
25.34,-112.21,0
25.34,-112.2,0
25.34,-112.19,0
25.34,-112.18,0
25.34,-112.17,0
25.34,-112.16,0
25.34,-112.15,0
25.34,-112.14,0
25.34,-112.13,0
25.34,-112.12,0
25.34,-112.11,0
25.34,-112.1,0
25.34,-112.09,0
25.34,-112.08,0
25.34,-112.07,0
25.34,-112.05,0
25.34,-112.04,0
25.34,-112.03,0
25.35,-113.75,0
25.35,-113.74,0
25.35,-113.73,0
25.35,-113.72,0
25.35,-113.71,0
25.35,-113.7,0
25.35,-113.69,0
25.35,-113.68,0
25.35,-113.67,0
25.35,-113.66,0
25.35,-113.65,0
25.35,-113.64,0
25.35,-113.63,0
25.35,-113.62,0
25.35,-113.61,0
25.35,-113.6,0
25.35,-113.59,0
25.35,-113.58,0
25.35,-113.57,0
25.35,-113.56,0
25.35,-113.55,0
25.35,-113.54,0
25.35,-113.53,0
25.35,-113.52,0
25.35,-113.51,0
25.35,-113.5,0
25.35,-113.49,0
25.35,-113.48,0
25.35,-113.47,0
25.35,-113.46,0
25.35,-113.45,0
25.35,-113.44,0
25.35,-113.43,0
25.35,-113.42,0
25.35,-113.41,0
25.35,-113.4,0
25.35,-113.39,0
25.35,-113.38,0
25.35,-113.37,0
25.35,-113.36,0
25.35,-113.35,0
25.35,-113.34,0
25.35,-113.33,0
25.35,-113.32,0
25.35,-113.31,0
25.35,-113.3,0
25.35,-113.29,0
25.35,-113.28,0
25.35,-113.27,0
25.35,-113.26,0
25.35,-113.25,0
25.35,-113.24,0
25.35,-113.23,0
25.35,-113.22,0
25.35,-113.21,0
25.35,-113.2,0
25.35,-113.19,0
25.35,-113.18,0
25.35,-113.17,0
25.35,-113.16,0
25.35,-113.15,0
25.35,-113.14,0
25.35,-113.13,0
25.35,-113.12,0
25.35,-113.11,0
25.35,-113.1,0
25.35,-113.09,0
25.35,-113.08,0
25.35,-113.07,0
25.35,-113.06,0
25.35,-113.05,0
25.35,-113.04,0
25.35,-113.03,0
25.35,-113.02,0
25.35,-113.01,0
25.35,-113.0,0
25.35,-112.99,0
25.35,-112.98,0
25.35,-112.97,0
25.35,-112.96,0
25.35,-112.95,0
25.35,-112.94,0
25.35,-112.93,0
25.35,-112.92,0
25.35,-112.91,0
25.35,-112.9,0
25.35,-112.89,0
25.35,-112.88,0
25.35,-112.87,0
25.35,-112.86,0
25.35,-112.85,0
25.35,-112.84,0
25.35,-112.83,0
25.35,-112.82,0
25.35,-112.81,0
25.35,-112.8,0
25.35,-112.79,0
25.35,-112.78,0
25.35,-112.77,0
25.35,-112.76,0
25.35,-112.75,0
25.35,-112.74,0
25.35,-112.73,0
25.35,-112.72,0
25.35,-112.71,0
25.35,-112.7,0
25.35,-112.69,0
25.35,-112.68,0
25.35,-112.67,0
25.35,-112.66,0
25.35,-112.65,0
25.35,-112.64,0
25.35,-112.63,0
25.35,-112.62,0
25.35,-112.61,0
25.35,-112.6,0
25.35,-112.59,0
25.35,-112.58,0
25.35,-112.57,0
25.35,-112.56,0
25.35,-112.55,0
25.35,-112.54,0
25.35,-112.53,0
25.35,-112.52,0
25.35,-112.51,0
25.35,-112.5,0
25.35,-112.49,0
25.35,-112.48,0
25.35,-112.47,0
25.35,-112.46,0
25.35,-112.45,0
25.35,-112.44,0
25.35,-112.43,0
25.35,-112.42,0
25.35,-112.41,0
25.35,-112.4,0
25.35,-112.39,0
25.35,-112.38,0
25.35,-112.37,0
25.35,-112.36,0
25.35,-112.35,0
25.35,-112.34,0
25.35,-112.33,0
25.35,-112.32,0
25.35,-112.31,0
25.35,-112.3,0
25.35,-112.29,0
25.35,-112.28,0
25.35,-112.27,0
25.35,-112.26,0
25.35,-112.25,0
25.35,-112.24,0
25.35,-112.23,0
25.35,-112.22,0
25.35,-112.21,0
25.35,-112.2,0
25.35,-112.19,0
25.35,-112.18,0
25.35,-112.17,0
25.35,-112.16,0
25.35,-112.15,0
25.35,-112.14,0
25.35,-112.13,0
25.35,-112.12,0
25.35,-112.11,0
25.35,-112.1,0
25.35,-112.09,0
25.35,-112.08,0
25.35,-112.07,0
25.35,-112.05,0
25.35,-112.04,0
25.35,-112.03,0
25.36,-113.75,0
25.36,-113.74,0
25.36,-113.73,0
25.36,-113.72,0
25.36,-113.71,0
25.36,-113.7,0
25.36,-113.69,0
25.36,-113.68,0
25.36,-113.67,0
25.36,-113.66,0
25.36,-113.65,0
25.36,-113.64,0
25.36,-113.63,0
25.36,-113.62,0
25.36,-113.61,0
25.36,-113.6,0
25.36,-113.59,0
25.36,-113.58,0
25.36,-113.57,0
25.36,-113.56,0
25.36,-113.55,0
25.36,-113.54,0
25.36,-113.53,0
25.36,-113.52,0
25.36,-113.51,0
25.36,-113.5,0
25.36,-113.49,0
25.36,-113.48,0
25.36,-113.47,0
25.36,-113.46,0
25.36,-113.45,0
25.36,-113.44,0
25.36,-113.43,0
25.36,-113.42,0
25.36,-113.41,0
25.36,-113.4,0
25.36,-113.39,0
25.36,-113.38,0
25.36,-113.37,0
25.36,-113.36,0
25.36,-113.35,0
25.36,-113.34,0
25.36,-113.33,0
25.36,-113.32,0
25.36,-113.31,0
25.36,-113.3,0
25.36,-113.29,0
25.36,-113.28,0
25.36,-113.27,0
25.36,-113.26,0
25.36,-113.25,0
25.36,-113.24,0
25.36,-113.23,0
25.36,-113.22,0
25.36,-113.21,0
25.36,-113.2,0
25.36,-113.19,0
25.36,-113.18,0
25.36,-113.17,0
25.36,-113.16,0
25.36,-113.15,0
25.36,-113.14,0
25.36,-113.13,0
25.36,-113.12,0
25.36,-113.11,0
25.36,-113.1,0
25.36,-113.09,0
25.36,-113.08,0
25.36,-113.07,0
25.36,-113.06,0
25.36,-113.05,0
25.36,-113.04,0
25.36,-113.03,0
25.36,-113.02,0
25.36,-113.01,0
25.36,-113.0,0
25.36,-112.99,0
25.36,-112.98,0
25.36,-112.97,0
25.36,-112.96,0
25.36,-112.95,0
25.36,-112.94,0
25.36,-112.93,0
25.36,-112.92,0
25.36,-112.91,0
25.36,-112.9,0
25.36,-112.89,0
25.36,-112.88,0
25.36,-112.87,0
25.36,-112.86,0
25.36,-112.85,0
25.36,-112.84,0
25.36,-112.83,0
25.36,-112.82,0
25.36,-112.81,0
25.36,-112.8,0
25.36,-112.79,0
25.36,-112.78,0
25.36,-112.77,0
25.36,-112.76,0
25.36,-112.75,0
25.36,-112.74,0
25.36,-112.73,0
25.36,-112.72,0
25.36,-112.71,0
25.36,-112.7,0
25.36,-112.69,0
25.36,-112.68,0
25.36,-112.67,0
25.36,-112.66,0
25.36,-112.65,0
25.36,-112.64,0
25.36,-112.63,0
25.36,-112.62,0
25.36,-112.61,0
25.36,-112.6,0
25.36,-112.59,0
25.36,-112.58,0
25.36,-112.57,0
25.36,-112.56,0
25.36,-112.55,0
25.36,-112.54,0
25.36,-112.53,0
25.36,-112.52,0
25.36,-112.51,0
25.36,-112.5,0
25.36,-112.49,0
25.36,-112.48,0
25.36,-112.47,0
25.36,-112.46,0
25.36,-112.45,0
25.36,-112.44,0
25.36,-112.43,0
25.36,-112.42,0
25.36,-112.41,0
25.36,-112.4,0
25.36,-112.39,0
25.36,-112.38,0
25.36,-112.37,0
25.36,-112.36,0
25.36,-112.35,0
25.36,-112.34,0
25.36,-112.33,0
25.36,-112.32,0
25.36,-112.31,0
25.36,-112.3,0
25.36,-112.29,0
25.36,-112.28,0
25.36,-112.27,0
25.36,-112.26,0
25.36,-112.25,0
25.36,-112.24,0
25.36,-112.23,0
25.36,-112.22,0
25.36,-112.21,0
25.36,-112.2,0
25.36,-112.19,0
25.36,-112.18,0
25.36,-112.17,0
25.36,-112.16,0
25.36,-112.15,0
25.36,-112.14,0
25.36,-112.13,0
25.36,-112.12,0
25.36,-112.11,0
25.36,-112.1,0
25.36,-112.09,0
25.36,-112.08,0
25.36,-112.07,0
25.36,-112.05,0
25.36,-112.04,0
25.36,-112.03,0
25.37,-113.75,0
25.37,-113.74,0
25.37,-113.73,0
25.37,-113.72,0
25.37,-113.71,0
25.37,-113.7,0
25.37,-113.69,0
25.37,-113.68,0
25.37,-113.67,0
25.37,-113.66,0
25.37,-113.65,0
25.37,-113.64,0
25.37,-113.63,0
25.37,-113.62,0
25.37,-113.61,0
25.37,-113.6,0
25.37,-113.59,0
25.37,-113.58,0
25.37,-113.57,0
25.37,-113.56,0
25.37,-113.55,0
25.37,-113.54,0
25.37,-113.53,0
25.37,-113.52,0
25.37,-113.51,0
25.37,-113.5,0
25.37,-113.49,0
25.37,-113.48,0
25.37,-113.47,0
25.37,-113.46,0
25.37,-113.45,0
25.37,-113.44,0
25.37,-113.43,0
25.37,-113.42,0
25.37,-113.41,0
25.37,-113.4,0
25.37,-113.39,0
25.37,-113.38,0
25.37,-113.37,0
25.37,-113.36,0
25.37,-113.35,0
25.37,-113.34,0
25.37,-113.33,0
25.37,-113.32,0
25.37,-113.31,0
25.37,-113.3,0
25.37,-113.29,0
25.37,-113.28,0
25.37,-113.27,0
25.37,-113.26,0
25.37,-113.25,0
25.37,-113.24,0
25.37,-113.23,0
25.37,-113.22,0
25.37,-113.21,0
25.37,-113.2,0
25.37,-113.19,0
25.37,-113.18,0
25.37,-113.17,0
25.37,-113.16,0
25.37,-113.15,0
25.37,-113.14,0
25.37,-113.13,0
25.37,-113.12,0
25.37,-113.11,0
25.37,-113.1,0
25.37,-113.09,0
25.37,-113.08,0
25.37,-113.07,0
25.37,-113.06,0
25.37,-113.05,0
25.37,-113.04,0
25.37,-113.03,0
25.37,-113.02,0
25.37,-113.01,0
25.37,-113.0,0
25.37,-112.99,0
25.37,-112.98,0
25.37,-112.97,0
25.37,-112.96,0
25.37,-112.95,0
25.37,-112.94,0
25.37,-112.93,0
25.37,-112.92,0
25.37,-112.91,0
25.37,-112.9,0
25.37,-112.89,0
25.37,-112.88,0
25.37,-112.87,0
25.37,-112.86,0
25.37,-112.85,0
25.37,-112.84,0
25.37,-112.83,0
25.37,-112.82,0
25.37,-112.81,0
25.37,-112.8,0
25.37,-112.79,0
25.37,-112.78,0
25.37,-112.77,0
25.37,-112.76,0
25.37,-112.75,0
25.37,-112.74,0
25.37,-112.73,0
25.37,-112.72,0
25.37,-112.71,0
25.37,-112.7,0
25.37,-112.69,0
25.37,-112.68,0
25.37,-112.67,0
25.37,-112.66,0
25.37,-112.65,0
25.37,-112.64,0
25.37,-112.63,0
25.37,-112.62,0
25.37,-112.61,0
25.37,-112.6,0
25.37,-112.59,0
25.37,-112.58,0
25.37,-112.57,0
25.37,-112.56,0
25.37,-112.55,0
25.37,-112.54,0
25.37,-112.53,0
25.37,-112.52,0
25.37,-112.51,0
25.37,-112.5,0
25.37,-112.49,0
25.37,-112.48,0
25.37,-112.47,0
25.37,-112.46,0
25.37,-112.45,0
25.37,-112.44,0
25.37,-112.43,0
25.37,-112.42,0
25.37,-112.41,0
25.37,-112.4,0
25.37,-112.39,0
25.37,-112.38,0
25.37,-112.37,0
25.37,-112.36,0
25.37,-112.35,0
25.37,-112.34,0
25.37,-112.33,0
25.37,-112.32,0
25.37,-112.31,0
25.37,-112.3,0
25.37,-112.29,0
25.37,-112.28,0
25.37,-112.27,0
25.37,-112.26,0
25.37,-112.25,0
25.37,-112.24,0
25.37,-112.23,0
25.37,-112.22,0
25.37,-112.21,0
25.37,-112.2,0
25.37,-112.19,0
25.37,-112.18,0
25.37,-112.17,0
25.37,-112.16,0
25.37,-112.15,0
25.37,-112.14,0
25.37,-112.13,0
25.37,-112.12,0
25.37,-112.11,0
25.37,-112.1,0
25.37,-112.09,0
25.37,-112.08,0
25.37,-112.07,0
25.37,-112.05,0
25.37,-112.04,0
25.37,-112.03,0
25.38,-113.75,0
25.38,-113.74,0
25.38,-113.73,0
25.38,-113.72,0
